Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/2020/06/18/the-kids-are-alright-lyrics-eben/,20200623,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/miss-u-more-than-u-know-lyrics-sofia-carson-r3hab/,20200623,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/19/sick-tone-lyrics-navaan-sandhu/,20200623,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/20/kahaani-2020-lyrics/,20200623,13,12,0:00:48,12,91.67%,92.31%,$0.00 
/2020/06/20/she-dont-give-a-lyrics-king/,20200623,11,10,0:00:17,10,90.00%,90.91%,$0.00 
/2020/06/22/baba-cheler-taan-lyrics-বাবা-ছেলের-টান-asif-akbar-syed-abdul-hadi/,20200623,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/category/marathi-songs/page/14/,20200623,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/category/punjbai-songs/,20200623,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/page/2/,20200623,3,2,0:04:42,0,0.00%,0.00%,$0.00 
/tag/hindi-songs-starting-with-k/,20200623,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/tag/hindi-songs-starting-with-t/,20200623,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-m/,20200623,2,1,0:00:20,1,0.00%,50.00%,$0.00 
/tag/punjabi-songs-starting-with-n/,20200623,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,20200622,29,10,0:01:30,9,22.22%,24.14%,$0.00 
/2020/04/22/char-bhuja-dhari-ji-moose-ki-sawari-bhajan-lyrics-in-hindi/,20200622,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/2020/04/22/laaj-rakho-he-krishan-murari-he-lyrics-in-hindi/,20200622,2,1,0:05:03,1,0.00%,50.00%,$0.00 
/2020/04/22/pure-saal-haari-main-karke-waiting-bhajan-lyrics-in-hindi/,20200622,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/2020/04/30/aaj-gokulat-rang-khelto-hari-आज-गोकुळात-रंग-खेळतो-ह/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/30/dev-bhavacha-bhukela-देव-भावाचा-भुकेला/,20200622,2,1,0:00:10,1,0.00%,50.00%,$0.00 
/2020/05/03/amay-keno-bujhli-na-re-tui-lyrics-আমায়-কেন-বুঝলি-না-keshab-dey/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/nijeke-harabar-bhoy-lyrics-নিজেকে-হারাবার-ভয়-rafa-shishir/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/o-bondhu-re-lyrics-ও-বন্ধু-রে-zubeen-garg-tor-naam/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/11/bheegi-bheegi-lyrics-neha-kakkar/,20200622,2,1,0:00:17,1,0.00%,50.00%,$0.00 
/2020/05/15/chandni-raatein-lyrics-rahul-jain/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/16/heer-ranjha-lyrics-a-bazz/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/21/kabraan-lyrics-zorawar/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/23/knock-lyrics-himmat-sandhu/,20200622,1,1,0:00:22,1,0.00%,0.00%,$0.00 
/2020/05/27/humraah-lyrics-asim-azhar/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/29/sach-keh-raha-hai-deewana-lyrics-aish/,20200622,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/05/30/care-na-kare-lyrics-geeta-zaildar/,20200622,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/03/dont-look-back-lyrics-ryan-elder-kotomi/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/hanera-lyrics-jasmine-sandlas/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/shadaiya-lyrics-jasmine-sandlas/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/drive-lyrics-cory-marks/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/teddy-lyrics-sangar/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/tum-bina-main-kuch-nahi-lyrics/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/06/raastafari-lyrics-epr-karma/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/07/kache-esho-na-remix-lyrics-nish-arjun/,20200622,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/06/07/vail-lyrics-mankirt-aulakh-ft-shree-brar/,20200622,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/09/firse-machayenge-remix-lyrics-emiway-bantai/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/09/saari-raat-lyrics-bharatt-saurabh/,20200622,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/12/premer-khela-lyrics-প্রেমের-খেলা-habib-wahid-song/,20200622,2,1,0:00:48,1,0.00%,50.00%,$0.00 
/2020/06/13/battle-is-the-lords-lyrics-rebecca-st-james/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/13/praise-you-in-this-storm-lyrics-natalie-grant/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/15/bewafa-soulmate-lyrics-babbu-maan/,20200622,3,1,0:01:15,1,0.00%,33.33%,$0.00 
/2020/06/15/wife-lyrics-sofia-chaudry/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/16/bad-assault-lyrics-amrit-dhillon-ft-raja-game-changerz/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/16/basic-bars-lyrics/,20200622,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/2020/06/16/chal-theek-hai-song-lyrics-bali/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/18/do-ka-chaar-lyrics/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/lets-build-lyrics-teyana-taylor-ft-quavo/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/miss-u-more-than-u-know-lyrics-sofia-carson-r3hab/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/rehne-do-zara-lyrics-soham-naik/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/walk-away-lyrics-facading/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/20/how-to-love-lyrics-luh-kel/,20200622,2,1,0:00:28,0,0.00%,0.00%,$0.00 
/2020/06/20/kahaani-2020-lyrics/,20200622,2,2,0:00:07,1,100.00%,50.00%,$0.00 
/2020/06/20/she-dont-give-a-lyrics-king/,20200622,8,7,0:00:30,7,85.71%,87.50%,$0.00 
/2020/06/20/zara-kareeb-aa-lyrics/,20200622,2,2,0:00:05,1,100.00%,50.00%,$0.00 
/2020/06/22/ab-garjega-bihar-lyrics/,20200622,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/2020/06/22/chal-oye-lyrics/,20200622,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/2020/06/22/come-go-song-lyrics-deep-jandu/,20200622,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/2020/06/22/freefall-lyrics-arlow/,20200622,1,1,0:00:44,0,0.00%,0.00%,$0.00 
/2020/06/22/kuchh-badal-geya-ey-lyrics-satinder-sartaaj/,20200622,1,1,0:00:39,0,0.00%,0.00%,$0.00 
/2020/06/22/mere-dil-ko-tere-dil-ki-zaroorat-hai-lyrics/,20200622,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/2020/06/22/nanak-niva-jo-challe-lyrics-bobby-sandhu-ft-karan-aujla/,20200622,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/2020/06/22/papa-hai-na-lyrics-shaan/,20200622,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/2020/06/22/reality-check-lyrics-swae-lee/,20200622,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/2020/06/22/saara-india-lyrics-payal-dev/,20200622,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/category/bengali-songs/,20200622,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/category/bhajan/ganesh-bhajan/,20200622,3,1,0:00:06,0,0.00%,33.33%,$0.00 
/category/marathi-songs/,20200622,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/category/tamil-songs/,20200622,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/page/2/,20200622,12,2,0:00:16,0,0.00%,0.00%,$0.00 
/page/3/,20200622,3,2,0:00:12,0,0.00%,33.33%,$0.00 
/tag/hindi-songs-starting-with-b/,20200622,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/,20200621,13,6,0:00:14,6,83.33%,46.15%,$0.00 
/2020/04/24/irada-title-track-lyrics-irada/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/07/happy-birthday-kids-mix-lyrics-aakanksha-sharma/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/19/raatan-de-rahi-lyrics-babbu-maan/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/26/kanna-veesi-song-lyrics/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/27/do-din-ka-ye-mela-lyrics-rahul-ram/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/27/humraah-lyrics-asim-azhar/,20200621,2,1,0:29:15,1,0.00%,50.00%,$0.00 
/2020/05/29/sach-keh-raha-hai-deewana-lyrics-aish/,20200621,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/2020/05/30/care-na-kare-lyrics-geeta-zaildar/,20200621,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/2020/06/05/aana-mere-pyar-ko-new-version-lyrics-aki-kumar/,20200621,2,1,0:00:30,1,0.00%,50.00%,$0.00 
/2020/06/05/drive-lyrics-cory-marks/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/girija-mein-urja-shiv-se-hai-lyrics/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/kailash-ki-thi-woh-swaamini-lyrics/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/05/tum-bina-main-kuch-nahi-lyrics/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/07/kache-esho-na-remix-lyrics-nish-arjun/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/07/sad-vardaat-lyrics-nitin-chhaniaala-ft-rider/,20200621,3,1,0:02:18,1,0.00%,33.33%,$0.00 
/2020/06/08/ishq-hoya-lyrics/,20200621,2,1,0:11:54,1,0.00%,50.00%,$0.00 
/2020/06/09/saari-raat-lyrics-bharatt-saurabh/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/09/tu-hi-tu-lyrics-chinmayi-tripathi/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/10/twinkle-twinkle-lyrics-mayur-kataria-ft-kaka/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/11/ajj-kal-ajj-kal-lyrics-nimrat-khaira/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/12/ajj-toh-lyrics-kahlon/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/12/bambiha-bole-song-lyrics-sidhu-moose-wala-amrit-maan/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/12/tomay-ami-chinina-confusion-lyrics-কনফিউশন-bangla-five/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/16/basic-bars-lyrics/,20200621,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/16/chal-theek-hai-song-lyrics-bali/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/16/lalkaare-lyrics-harry-randhawa/,20200621,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/18/akele-mein-lyrics-yasser-desai/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/18/do-ka-chaar-lyrics/,20200621,6,5,0:09:52,5,80.00%,83.33%,$0.00 
/2020/06/18/its-ok-lyrics-singh-deep/,20200621,3,1,0:00:30,1,0.00%,33.33%,$0.00 
/2020/06/18/somewhere-like-her-lyrics-eben/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/18/the-kids-are-alright-lyrics-eben/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/brown-paper-bag-lyrics-sarkodie-ft-m-anifest/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/florida-jit-lyrics-smokepurpp-ronny-j/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/kilometer-lyrics-r-nait-ft-sara-gurpal/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/rehne-do-zara-lyrics-soham-naik/,20200621,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/19/rehne-do-zara-lyrics/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/sick-tone-lyrics-navaan-sandhu/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/20/dont-worry-dad-lyrics/,20200621,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/2020/06/20/how-to-love-lyrics-luh-kel/,20200621,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/2020/06/20/no-problem-lyrics/,20200621,1,1,0:08:45,0,0.00%,0.00%,$0.00 
/2020/06/20/no-witness-lyrics-tee-grizzley/,20200621,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/2020/06/20/thank-god-lyrics-gabby-barrett/,20200621,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/2020/06/20/yoga-karenge-hum-log-lyrics/,20200621,1,1,0:01:10,0,0.00%,0.00%,$0.00 
/category/english-songs/,20200621,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/page/2/,20200621,2,1,0:00:23,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-i/,20200621,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-s/,20200621,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/,20200620,31,7,0:00:19,7,14.29%,19.35%,$0.00 
/2020/05/03/amar-hridoytake-ningre-dekho-lyrics-আমার-হৃদয়টা-কে-নিংড়ে/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/harale-kothay-lyrics-হারালে-কোথায়-habib-wahid-song/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/nijeke-harabar-bhoy-lyrics-নিজেকে-হারাবার-ভয়-rafa-shishir/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/11/taurified-jatt-lyrics-dilbag-sandhu/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/15/rann-lyrics-sikander-kahlon/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/16/ku-ku-lyrics-aish/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/19/raatan-de-rahi-lyrics-babbu-maan/,20200620,4,1,0:00:20,1,0.00%,25.00%,$0.00 
/2020/05/22/jaan-lyrics-param-sidhu/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/29/sach-keh-raha-hai-deewana-lyrics-aish/,20200620,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/30/care-na-kare-lyrics-geeta-zaildar/,20200620,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/05/30/don-lyrics-gulzaar-chhaniwala/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/30/hold-on-to-the-dream-lyrics-sean-paul/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/30/kahaaniya-lyrics-rejctx-2/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/31/ektukhani-lyrics-একটুখানি-minar-rahman-song/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/01/police-wala-rapper-free-verse-lyrics-g-one/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/barsaat-lyrics-jasmine-sandlas/,20200620,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/2020/06/04/hanera-lyrics-jasmine-sandlas/,20200620,2,2,0:02:26,2,50.00%,50.00%,$0.00 
/2020/06/04/londe-dilli-ke-lyrics-lil-golu/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/04/shadaiya-lyrics-jasmine-sandlas/,20200620,1,1,0:00:59,0,0.00%,0.00%,$0.00 
/2020/06/04/sone-di-chidiya-lyrics-jasmine-sandlas/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/06/porkkalam-porkkalam-song-lyrics/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/06/raastafari-lyrics-epr-karma/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/07/kache-esho-na-remix-lyrics-nish-arjun/,20200620,10,9,0:18:27,9,88.89%,90.00%,$0.00 
/2020/06/07/sad-vardaat-lyrics-nitin-chhaniaala-ft-rider/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/07/vail-lyrics-mankirt-aulakh-ft-shree-brar/,20200620,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/08/ishq-hoya-lyrics/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/08/jabo-megher-deshe-lyrics-যাবো-মেঘের-দেশে-chitropot-band-2/,20200620,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/10/twinkle-twinkle-lyrics-mayur-kataria-ft-kaka/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/11/aankhon-hi-aankhon-mein-lyrics/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/11/survival-lyrics-needtobreathe-ft-drew-ellie-holcomb/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/11/yeh-saari-baat-lyrics/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/12/bambiha-bole-song-lyrics-sidhu-moose-wala-amrit-maan/,20200620,2,1,0:00:13,1,0.00%,50.00%,$0.00 
/2020/06/12/damn-you-lyrics-kambi-rajpuria-sultaan-dillon/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/12/tomay-ami-chinina-confusion-lyrics-কনফিউশন-bangla-five/,20200620,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/13/bhaven-tu-lyrics/,20200620,1,1,0:01:51,0,0.00%,0.00%,$0.00 
/2020/06/13/mad-about-you-lyrics/,20200620,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/14/malwai-lyrics-romey-maan/,20200620,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/14/ranjha-yaar-lyrics-amit-dhull-minakshi-panchal/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/15/zehrilla-lyrics-abazz/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/16/bad-assault-lyrics-amrit-dhillon-ft-raja-game-changerz/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/16/chal-theek-hai-song-lyrics-bali/,20200620,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/2020/06/16/chal-tutt-gai-ae-tan-tutt-gai-ae-lyrics/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/16/lalkaare-lyrics-harry-randhawa/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/18/akele-mein-lyrics-yasser-desai/,20200620,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/06/18/dil-mera-lyrics-nawab/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/18/do-ka-chaar-lyrics/,20200620,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/2020/06/18/somewhere-like-her-lyrics-eben/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/18/the-kids-are-alright-lyrics-eben/,20200620,2,1,0:00:49,1,0.00%,50.00%,$0.00 
/2020/06/19/alane-lyrics-robin-schulz-wes/,20200620,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/2020/06/19/bad-lyrics-teyana-taylor/,20200620,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/2020/06/19/brown-paper-bag-lyrics-sarkodie-ft-m-anifest/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/chal-theek-hai-lyrics/,20200620,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/2020/06/19/chopstix-lyrics-smokepurpp/,20200620,1,1,0:00:50,0,0.00%,0.00%,$0.00 
/2020/06/19/desi-latina-lyrics/,20200620,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/2020/06/19/dil-todeya-lyrics-satbir-aujla-3/,20200620,1,1,0:00:29,0,0.00%,0.00%,$0.00 
/2020/06/19/dil-todeya-lyrics/,20200620,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/2020/06/19/dildariyaan-lyrics/,20200620,2,2,0:00:44,1,100.00%,50.00%,$0.00 
/2020/06/19/doctors-mahaan-lyrics/,20200620,1,1,0:00:39,0,0.00%,0.00%,$0.00 
/2020/06/19/experience-lyrics-victoria-monet-khalid-sg-lewis/,20200620,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/2020/06/19/florida-jit-lyrics-smokepurpp-ronny-j/,20200620,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/2020/06/19/gears-lyrics-lamb-of-god/,20200620,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/2020/06/19/haveli-lyrics/,20200620,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/2020/06/19/i-cant-breathe-lyrics-h-e-r/,20200620,1,1,0:00:50,0,0.00%,0.00%,$0.00 
/2020/06/19/im-him-lyrics-smokepurpp-ronny-j/,20200620,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/2020/06/19/its-crazy-lyrics-a-boogie-wit-da-hoodie/,20200620,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/2020/06/19/jatt-sauda-lyrics/,20200620,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/2020/06/19/jesus-my-mama-lyrics-gabby-barrett/,20200620,1,1,0:00:39,0,0.00%,0.00%,$0.00 
/2020/06/19/kala-tikka-lyrics/,20200620,1,1,0:00:49,0,0.00%,0.00%,$0.00 
/2020/06/19/kilometer-lyrics-r-nait-ft-sara-gurpal/,20200620,3,2,0:01:39,1,0.00%,33.33%,$0.00 
/2020/06/19/kuchh-badal-geya-ey-lyrics/,20200620,1,1,0:00:48,0,0.00%,0.00%,$0.00 
/2020/06/19/lets-build-lyrics-teyana-taylor-ft-quavo/,20200620,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/2020/06/19/miss-u-more-than-u-know-lyrics-sofia-carson-r3hab/,20200620,8,7,0:03:47,6,83.33%,75.00%,$0.00 
/2020/06/19/my-own-souls-warning-lyrics-the-killers/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/19/perfect-way-to-die-lyrics-alicia-keys/,20200620,3,2,0:00:28,1,0.00%,33.33%,$0.00 
/2020/06/19/rehne-do-zara-lyrics-soham-naik/,20200620,2,2,0:00:34,1,100.00%,50.00%,$0.00 
/2020/06/19/ritviz-lyrics/,20200620,1,1,0:00:57,0,0.00%,0.00%,$0.00 
/2020/06/19/shamshaan-lyrics/,20200620,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/2020/06/19/sick-tone-lyrics-navaan-sandhu/,20200620,3,2,0:00:31,1,0.00%,33.33%,$0.00 
/2020/06/19/skechers-lyrics/,20200620,1,1,0:01:00,0,0.00%,0.00%,$0.00 
/2020/06/19/sonu-sood-lyrics/,20200620,1,1,0:00:49,0,0.00%,0.00%,$0.00 
/2020/06/19/still-remember-lyrics-gucci-mane/,20200620,1,1,0:00:58,0,0.00%,0.00%,$0.00 
/2020/06/19/take-me-upstairs-lyrics-alex-sampson/,20200620,1,1,0:03:46,0,0.00%,0.00%,$0.00 
/2020/06/19/vacation-lyrics-tyga/,20200620,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/2020/06/19/vicious-lyrics-tate-mcrae-ft-lil-mosey/,20200620,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/2020/06/19/walk-away-lyrics-facading/,20200620,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/06/20/kamla-lyrics-rajvir-jawanda-ft-sara-gurpal/,20200620,1,1,0:00:58,0,0.00%,0.00%,$0.00 
/category/english-songs/,20200620,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/page/2/,20200620,20,3,0:00:08,0,0.00%,0.00%,$0.00 
/privacy-policy/,20200620,3,1,0:00:05,0,0.00%,0.00%,$0.00 
/tag/english-songs-starting-with-p/,20200620,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/tag/punjabi-songs-starting-with-s/,20200620,2,2,0:00:03,1,100.00%,50.00%,$0.00 
/tag/punjabi-songs-starting-with-t/,20200620,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/terms-and-conditions/,20200620,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/,20200619,18,6,0:00:45,5,40.00%,27.78%,$0.00 
/2020/04/25/badnaam-lyrics-ronnie-singh/,20200619,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/04/30/chalali-shakuntala-सासुऱ्यास-चालली-लाडकी/,20200619,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/karar-oi-louho-kopat-lyrics-কারার-ঐ-লৌহকপাট-nazrul-geeti/,20200619,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/03/na-thaka-jure-lyrics-না-থাকা-জুড়ে-mahtim-shakib-charur-biye/,20200619,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/05/cadillac-lyrics-sabi-bhinder/,20200619,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/06/window-shopper-freestyle-lyrics-krsna-2/,20200619,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/09/dil-ki-gullak-lyrics-rik-basu/,20200619,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/10/peerh-lyrics-master-saleem/,20200619,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/14/tempu-sultaan-lyrics-nseeb/,20200619,3,2,0:03:28,2,50.00%,66.67%,$0.00 
/2020/05/16/heer-ranjha-lyrics-a-bazz/,20200619,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/2020/05/21/pinnak-na-tod-lyrics-raga/,20200619,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/2020/05/22/soh-lage-lyrics-nav-dolorain/,20200619,3,2,0:05:11,2,50.00%,66.67%,$0.00 
